scenario,model,context_tokens,batch_size,architecture,architecture_kind,feasible,infeasible_reasons,stages,max_concurrent_users,aggregate_tokens_s,per_user_tokens_s,amortized_capex_per_million_tokens,electricity_cost_per_million_tokens,partial_tco_per_million_tokens,power_w,step_interval_s,binding_constraint,rho_one,expert_coverage,kv_read_bytes_per_user_token,kv_storage_bytes_per_user,resident_users_required,max_batch_per_stage,stage_balance_efficiency
no_speculation,DeepSeek-V4-Pro-0813,200000,145,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 145 resident users required (batch 145 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.09284467302790733,capacity_C7_C8_C9,259.751319369076,0.8980743609387815,152709923.0,1009300163.0,145.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,145,NVIDIA-B300-x4,gpu,False,['C7/C8: 145 resident users required (batch 145 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.04700652925813971,capacity_C7_C8_C9,259.751319369076,0.8980743609387815,152709923.0,1009300163.0,145.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,145,NVIDIA-B300-x8,gpu,True,[],1,1169,6002.056195385481,41.39349100265849,0.4827006788718875,0.06173810165930255,0.5444387805311901,14500.0,0.02415838760581404,gpu_weight_memory_C3,259.751319369076,0.8980743609387815,152709923.0,1009300163.0,145.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,145,NVIDIA-B300-x16,gpu,True,[],1,3224,9197.871765828382,63.43359838502333,0.6299710789409689,0.08057419476801816,0.7105452737089871,29000.0,0.015764516367655725,gpu_weight_memory_C3,259.751319369076,0.8980743609387815,152709923.0,1009300163.0,145.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,145,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6548.914741692961,7.527346553811414,1.2096694285959382,0.35120322843070434,1.5608726570266425,90000.0,0.022141073096718318,compute_C5,259.751319369076,0.8980743609387815,152709923.0,1009300163.0,870.0,340.0,0.9160678837441046
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 146 resident users required (batch 146 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.18778424506069305,capacity_C7_C8_C9,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 146 resident users required (batch 146 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.094936897231523,capacity_C7_C8_C9,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 146 resident users required (batch 146 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.048062600672232086,capacity_C7_C8_C9,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B200-x8,gpu,True,[],1,399,5911.597222387082,40.4903919341581,0.382880422787878,0.06181822453338241,0.4446986473212604,14300.0,0.024697217098468983,gpu_weight_memory_C3,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B200-x16,gpu,True,[],1,1683,9031.325094992528,61.858391061592656,0.5012409187028791,0.08092820059086728,0.5821691192937464,28600.0,0.016165955545211254,gpu_weight_memory_C3,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 146 resident users required (batch 146 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.1839759756980781,capacity_C7_C8_C9,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 146 resident users required (batch 146 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.09302061400717859,capacity_C7_C8_C9,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B300-x4,gpu,False,['C7/C8: 146 resident users required (batch 146 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.0470975503152172,capacity_C7_C8_C9,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B300-x8,gpu,True,[],1,1169,6031.326037766003,41.310452313465774,0.48035814711368324,0.06143848852396129,0.5417966356376446,14500.0,0.02420694870179465,gpu_weight_memory_C3,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,NVIDIA-B300-x16,gpu,True,[],1,3224,9239.349073928097,63.283212835123955,0.6271430112571882,0.08021248089894158,0.7073554921561298,29000.0,0.015801978995683544,gpu_weight_memory_C3,259.751319369076,0.899666949049113,152709923.0,1009300163.0,146.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,146,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6548.917188431937,7.475793142187697,1.2096689766517073,0.351203097217772,1.5608720738694792,90000.0,0.02229376182338901,compute_C5,259.751319369076,0.899666949049113,152709923.0,1009300163.0,876.0,340.0,0.9160678461594096
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 147 resident users required (batch 147 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.1881257353388575,capacity_C7_C8_C9,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 147 resident users required (batch 147 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.0951138152835464,capacity_C7_C8_C9,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 147 resident users required (batch 147 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.048154146154714375,capacity_C7_C8_C9,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B200-x8,gpu,True,[],1,399,5940.33568152733,40.41044681311109,0.38102810433723755,0.06151915717168434,0.4425472615089219,14300.0,0.024746076296180718,gpu_weight_memory_C3,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B200-x16,gpu,True,[],1,1683,9071.93921706059,61.71387222490197,0.49899691558837167,0.08056589350977872,0.5795628090981504,28600.0,0.016203812270209374,gpu_weight_memory_C3,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 147 resident users required (batch 147 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.184310831732623,capacity_C7_C8_C9,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 147 resident users required (batch 147 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.09319414315933476,capacity_C7_C8_C9,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B300-x4,gpu,False,['C7/C8: 147 resident users required (batch 147 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.04718736545873715,capacity_C7_C8_C9,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B300-x8,gpu,True,[],1,1169,6060.629338371052,41.228771009326884,0.4780356029689955,0.06114143183274622,0.5391770348017417,14500.0,0.02425490684099648,gpu_weight_memory_C3,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,NVIDIA-B300-x16,gpu,True,[],1,3224,9280.835401899978,63.13493470680257,0.6243396148468863,0.07985392252074532,0.7041935373676316,29000.0,0.015839091378552633,gpu_weight_memory_C3,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,147.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,147,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6548.91960188374,7.42494108676664,1.209668530856378,0.3512029677900496,1.5608714986464276,90000.0,0.022446450550059695,compute_C5,259.751319369076,0.9012346529702207,152709923.0,1009300163.0,882.0,340.0,0.9160678090860436
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 148 resident users required (batch 148 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.1884623729744852,capacity_C7_C8_C9,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 148 resident users required (batch 148 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.09528830701430142,capacity_C7_C8_C9,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 148 resident users required (batch 148 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.04824447847656248,capacity_C7_C8_C9,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B200-x8,gpu,True,[],1,399,5969.106908111042,40.33180343318271,0.3791915404938673,0.06122263348104306,0.44041417397491034,14300.0,0.024794328913575355,gpu_weight_memory_C3,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B200-x16,gpu,True,[],1,1683,9112.562534013674,61.57136847306536,0.4967724139967618,0.08020673506061146,0.5769791490573732,28600.0,0.016241315156694202,gpu_weight_memory_C3,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 148 resident users required (batch 148 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.18464093948253515,capacity_C7_C8_C9,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 148 resident users required (batch 148 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.09336529816917455,capacity_C7_C8_C9,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B300-x4,gpu,False,['C7/C8: 148 resident users required (batch 148 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.0472759935310989,capacity_C7_C8_C9,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B300-x8,gpu,True,[],1,1169,6089.965719347142,41.148417022615824,0.4757328257096291,0.060846903354208025,0.5365797290638371,14500.0,0.02430227144461922,gpu_weight_memory_C3,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,NVIDIA-B300-x16,gpu,True,[],1,3224,9322.330218730584,62.98871769412556,0.6215606038753473,0.07949848307476366,0.701059086950111,29000.0,0.015875858988843358,gpu_weight_memory_C3,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,148.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,148,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6548.921982723073,7.374776171890313,1.2096680910853093,0.3512028401113505,1.5608709311966598,90000.0,0.022599139276730382,compute_C5,259.751319369076,0.9027778615175609,152709923.0,1009300163.0,888.0,340.0,0.9160677725136417
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 149 resident users required (batch 149 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.1887942337901157,capacity_C7_C8_C9,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 149 resident users required (batch 149 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.09546041033505785,capacity_C7_C8_C9,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 149 resident users required (batch 149 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.04833361659341128,capacity_C7_C8_C9,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B200-x8,gpu,True,[],1,399,5997.910530417909,40.254433090053084,0.37737055802689745,0.06092862549234822,0.4382991835192457,14300.0,0.024841984428470344,gpu_weight_memory_C3,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B200-x16,gpu,True,[],1,1683,9153.194522600237,61.43083572214924,0.4945671892519149,0.07985068896812413,0.574417878220039,28600.0,0.016278469733392285,gpu_weight_memory_C3,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 149 resident users required (batch 149 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.18496637313976186,capacity_C7_C8_C9,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 149 resident users required (batch 149 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.09353411613267162,capacity_C7_C8_C9,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B300-x4,gpu,False,['C7/C8: 149 resident users required (batch 149 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.0473634530802893,capacity_C7_C8_C9,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B300-x8,gpu,True,[],1,1169,6119.334802255204,41.069361088961095,0.47344959767065936,0.06055487524869402,0.5340044729193534,14500.0,0.02434905178665628,gpu_weight_memory_C3,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,NVIDIA-B300-x16,gpu,True,[],1,3224,9363.832992682457,62.84451672941247,0.6188056968559474,0.07914612655845808,0.6979518234144055,29000.0,0.01591228721362703,gpu_weight_memory_C3,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,149.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,149,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6548.924331606527,7.325284563501949,1.2096676572172083,0.3512027141464594,1.5608703713636678,90000.0,0.02275182800340107,compute_C5,259.751319369076,0.9042969574313491,152709923.0,1009300163.0,894.0,340.0,0.9160677364321191
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 150 resident users required (batch 150 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.18912139242356144,capacity_C7_C8_C9,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 150 resident users required (batch 150 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.0956301625647219,capacity_C7_C8_C9,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 150 resident users required (batch 150 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.04842157916471389,capacity_C7_C8_C9,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B200-x8,gpu,True,[],1,399,6026.746176265929,40.178307841772856,0.3755649860903214,0.06063710562153917,0.4362020917118606,14300.0,0.02488905217059224,gpu_weight_memory_C3,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B200-x16,gpu,True,[],1,1683,9193.834659078555,61.2922310605237,0.4923810200619949,0.07949771950348972,0.5718787395654846,28600.0,0.01631528144264383,gpu_weight_memory_C3,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 150 resident users required (batch 150 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.1852872057370014,capacity_C7_C8_C9,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 150 resident users required (batch 150 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.09370063356617511,capacity_C7_C8_C9,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B300-x4,gpu,False,['C7/C8: 150 resident users required (batch 150 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.0474497623644829,capacity_C7_C8_C9,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B300-x8,gpu,True,[],1,1169,6148.736208165231,40.99157472110154,0.47118570419274936,0.06026532006097045,0.5314510242537198,14500.0,0.02439525699619494,gpu_weight_memory_C3,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,NVIDIA-B300-x16,gpu,True,[],1,3224,9405.343191485095,62.70228794323396,0.6160746165568308,0.07879681751348089,0.6948714340703117,29000.0,0.015948381355801983,gpu_weight_memory_C3,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,150.0,3224.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,150,ROM-wafer-hypothesis-midpoint,rom,True,[],6,2044,6548.926649173186,7.27645279642679,1.2096672291340151,0.3512025898611002,1.5608698189951153,90000.0,0.022904516730071756,compute_C5,259.751319369076,0.9057923174714841,152709923.0,1009300163.0,900.0,340.0,0.9160677008316579
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B200-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 1.62e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 151 resident users required (batch 151 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1787.5,0.18944392234641913,capacity_C7_C8_C9,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B200-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 3.24e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 151 resident users required (batch 151 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3575.0,0.09579760043909191,capacity_C7_C8_C9,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B200-x4,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 6.48e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 151 resident users required (batch 151 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,7150.0,0.04850838455836949,capacity_C7_C8_C9,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B200-x8,gpu,True,[],1,399,6055.613473100245,40.10340048410758,0.3737746561787105,0.060348046662454954,0.43412270284116544,14300.0,0.024935541323890628,gpu_weight_memory_C3,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,399.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B200-x16,gpu,True,[],1,1683,9234.482419394608,61.15551271122257,0.4902136884478679,0.07914779147273578,0.5693614799206037,28600.0,0.016351755641752494,gpu_weight_memory_C3,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,1683.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B300-x1,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 2.59e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 151 resident users required (batch 151 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,1812.5,0.18560350916581603,capacity_C7_C8_C9,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B300-x2,gpu,False,"['C7: checkpoint requires 8.93e+11 B but GPU capacity is 5.18e+11 B', 'C7/C8: no complete user KV cache fits after weight allocation', 'C7/C8: 151 resident users required (batch 151 x 1 stages) exceeds capacity 0']",1,0,0.0,0.0,,,,3625.0,0.09386488641546616,capacity_C7_C8_C9,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,0.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B300-x4,gpu,False,['C7/C8: 151 resident users required (batch 151 x 1 stages) exceeds capacity 142'],1,142,0.0,0.0,,,,7250.0,0.047534939356570285,capacity_C7_C8_C9,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,142.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B300-x8,gpu,True,[],1,1169,6178.169557747956,40.9150301837613,0.4689409335660683,0.05997821071304962,0.5289191442791179,14500.0,0.024440896059680493,gpu_weight_memory_C3,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,1169.0,1.0
no_speculation,DeepSeek-V4-Pro-0813,200000,151,NVIDIA-B300-x16,gpu,True,[],1,3224,9446.860282518805,62.561988625952345,0.6133670899104934,0.0784505210141109,0.6918176109246043,29000.0,0.015984146635408803,gpu_weight_memory_C3,259.751319369076,0.9072643125109923,152709923.0,1009300163.0,151.0,3224.0,1.0
