family,design,model,context_tokens,batch_size,device_count,topology_kind,parallelism,link,intra_link,intra_domain_size,tensor_group,pipeline_stages,link_latency_s,link_share_of_step,node,weight_store,kv_store,weight_amortization,silicon_area_mm2,silicon_area_mm2_per_device,feasible,per_user_tokens_s,aggregate_tokens_s,delivered_tokens_s,per_user_tokens_s_throughput_view,latency_correction_x,token_slots,microbatch_per_slot,pipeline_fill_users,pipeline_fill_limited_by,step_time_s,binding_constraint,power_w,static_power_w,static_power_fraction_of_total,power_density_w_per_mm2,power_headroom_fraction,cooling_limit_w,energy_j_per_token,thermal_scale,stored_weight_bytes,engaged_weight_bytes,engaged_weight_fraction,expert_coverage,resident_kv_bytes,max_resident_users,weight_to_kv_read_ratio,execution_format,hop_events_per_token,rom_sweep_ceiling_tokens_s
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,1,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,3.680907555555555e-05,0.01387671013497927,4NP,hbm,hbm,batched,46400.0,1600.0,True,376.99154150272796,10932.75470357911,376.99154150272796,7406.6859071784065,19.646822519292016,29.0,1.0,29.0,pipeline_slots,0.00265257940805222,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,2.65257940805222,1.033744316982067,16381470720,15136811008.0,1.0,1.0,1207959552.0,3875.0,12.530892266167534,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,2,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,3.680907555555555e-05,0.01387671013497927,4NP,hbm,hbm,batched,46400.0,1600.0,True,376.99154150272796,10932.75470357911,753.9830830054559,7022.360243764548,18.627368178534407,29.0,1.0,29.0,pipeline_slots,0.00265257940805222,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,2.65257940805222,1.033744316982067,16381470720,15136811008.0,1.0,1.0,2415919104.0,3875.0,12.530892266167534,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,4,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,3.680907555555555e-05,0.01387671013497927,4NP,hbm,hbm,batched,46400.0,1600.0,True,376.99154150272796,10932.75470357911,1507.9661660109118,6362.112676682012,16.876009077874695,29.0,1.0,29.0,pipeline_slots,0.00265257940805222,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,2.65257940805222,1.033744316982067,16381470720,15136811008.0,1.0,1.0,4831838208.0,3875.0,12.530892266167534,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,8,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,3.680907555555555e-05,0.01387671013497927,4NP,hbm,hbm,batched,46400.0,1600.0,True,376.99154150272796,10932.75470357911,3015.9323320218236,5355.126644682333,14.204898665196133,29.0,1.0,29.0,pipeline_slots,0.00265257940805222,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,2.65257940805222,1.033744316982067,16381470720,15136811008.0,1.0,1.0,9663676416.0,3875.0,12.530892266167534,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,16,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,3.680907555555555e-05,0.01387671013497927,4NP,hbm,hbm,batched,46400.0,1600.0,True,376.99154150272796,10932.75470357911,6031.864664043647,4067.523212354654,10.789428314866372,29.0,1.0,29.0,pipeline_slots,0.00265257940805222,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,2.65257940805222,1.033744316982067,16381470720,15136811008.0,1.0,1.0,19327352832.0,3875.0,12.530892266167534,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,32,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,3.6883462681992334e-05,0.013795439182200542,4NP,hbm,hbm,batched,46400.0,1600.0,True,374.02776689228557,11968.888540553138,11968.888540553138,2745.649568431251,7.340764005956694,29.0,1.103448275862069,32.0,batch,0.002673598295412076,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,2.422948455217194,1.0341329175937009,16381470720,15136811008.0,1.0,1.0,38654705664.0,3875.0,11.356121116214329,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,64,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,3.767692536398467e-05,0.013001907818638685,4NP,hbm,hbm,batched,46400.0,1600.0,True,345.0894066602153,22085.722026253778,22085.722026253778,1658.4676968149909,4.8059072947665555,29.0,2.206896551724138,64.0,batch,0.0028977997605838654,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,1.313065516514564,1.037942632177976,16381470720,15136811008.0,1.0,1.0,77309411328.0,3875.0,5.678060558107164,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-pipeline,Qwen3-8B,8192,256,29,array,pipeline,infiniband_ndr,nvlink5,8,1,29,4.24377014559387e-05,0.010001794938591338,4NP,hbm,hbm,batched,46400.0,1600.0,True,235.68182525096904,60334.547264248074,60334.547264248074,486.36360668751666,2.063644942369254,29.0,8.827586206896552,256.0,batch,0.0042430085516146025,thermal,29000.0,10162.76,0.35044000000000003,0.625,1.0,29000.0,0.4806533124875917,1.0526033188473998,16381470720,15136811008.0,1.0,1.0,309237645312.0,3875.0,1.419515139526791,checkpoint-declared,28.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,1,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.0004933823999999999,0.8402585512440541,4NP,hbm,hbm,batched,46400.0,1600.0,True,1703.0574078930547,1703.0574078930547,1703.0574078930547,1703.0574078930547,1.0,1.0,1.0,1.0,batch,0.0005871792667501177,link_latency,13097.144059285341,10162.76,0.7759523720589312,0.28226603576045994,0.4516256572167359,29000.0,7.690371445251827,1.0,16381470720,15136811008.0,1.0,1.0,1207959552.0,3875.0,12.530892266167534,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,2,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.0005216448,0.8388318742205568,4NP,hbm,hbm,batched,46400.0,1600.0,True,1608.0518280265746,3216.1036560531493,3216.1036560531493,1608.0518280265746,1.0,1.0,2.0,2.0,batch,0.000621870503531727,link_latency,13145.678059311493,10162.76,0.7730875466557924,0.2833120271403339,0.4532992434245342,29000.0,4.087454717005007,1.0,16381470720,15136811008.0,1.0,1.0,2415919104.0,3875.0,6.265446133083767,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,4,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.0005781696,0.8364081156363496,4NP,hbm,hbm,batched,46400.0,1600.0,True,1446.6483807456318,5786.593522982527,5786.593522982527,1446.6483807456318,1.0,1.0,4.0,4.0,batch,0.0006912529770949454,link_latency,13228.131689146327,10162.76,0.7682687350579174,0.28508904502470533,0.4561424720395285,29000.0,2.2859963528815967,1.0,16381470720,15136811008.0,1.0,1.0,4831838208.0,3875.0,3.1327230665418835,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,8,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.0006912191999999999,0.8327762326921004,4NP,hbm,hbm,batched,46400.0,1600.0,True,1204.7932590589216,9638.346072471373,9638.346072471373,1204.7932590589216,1.0,1.0,8.0,8.0,batch,0.0008300179242213821,link_latency,13351.684395195434,10162.76,0.7611593937658563,0.28775181886197054,0.4604029101791529,29000.0,1.3852671708198918,1.0,16381470720,15136811008.0,1.0,1.0,9663676416.0,3875.0,1.5663615332709417,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,16,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.0009173184,0.8282427040158741,4NP,hbm,hbm,batched,46400.0,1600.0,True,902.8955529681668,14446.32884749067,14446.32884749067,902.8955529681668,1.0,1.0,16.0,16.0,batch,0.0011075478184742558,link_latency,13505.910107999844,10162.76,0.7524676174159027,0.291075648879307,0.46572103820689115,29000.0,0.9349025797890392,1.0,16381470720,15136811008.0,1.0,1.0,19327352832.0,3875.0,0.7831807666354709,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,32,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.0013695168,0.8237161879029415,4NP,hbm,hbm,batched,46400.0,1600.0,True,601.4648289841655,19246.874527493295,19246.874527493295,601.4648289841655,1.0,1.0,32.0,32.0,batch,0.0016626076069800027,link_latency,13659.897261031101,10162.76,0.7439850978229742,0.294394337522222,0.47103094003555523,29000.0,0.7097202842736129,1.0,16381470720,15136811008.0,1.0,1.0,38654705664.0,3875.0,0.39159038331773544,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,64,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.0022739135999999996,0.8201000131309613,4NP,hbm,hbm,batched,46400.0,1600.0,True,360.6557492470081,23081.967951808518,23081.967951808518,360.6557492470081,1.0,1.0,64.0,64.0,batch,0.0027727271839914965,link_latency,13782.91559215109,10162.76,0.7373447172372841,0.29704559465842867,0.47527295145348586,29000.0,0.5971291365158997,1.0,16381470720,15136811008.0,1.0,1.0,77309411328.0,3875.0,0.19579519165886772,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-tensor,Qwen3-8B,8192,256,29,array,tensor,infiniband_ndr,nvlink5,8,29,1,0.007700294399999999,0.8162759934374291,4NP,hbm,hbm,batched,46400.0,1600.0,True,106.00581627598929,27137.488966653258,27137.488966653258,106.00581627598929,1.0,1.0,256.0,256.0,batch,0.009433444646060461,link_latency,13913.004581354091,10162.76,0.7304504171313155,0.29984923666711405,0.4797587786673824,29000.0,0.5126857756976149,1.0,16381470720,15136811008.0,1.0,1.0,309237645312.0,3875.0,0.04894879791471693,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,1,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00018110184,0.3379819327745498,4NP,hbm,hbm,batched,46400.0,1600.0,True,1866.2534448824474,7465.01377952979,1866.2534448824474,3637.70354477876,1.9492012484981072,4.0,1.0,4.0,pipeline_slots,0.0005358329024078445,weight_read,23025.04951265816,10162.76,0.44137842111535797,0.49622951535901205,0.7939672245744193,29000.0,3.084394777112987,1.0,16381470720,15136811008.0,1.0,1.0,1207959552.0,3875.0,12.530892266167534,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,2,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00018110184,0.3379819327745498,4NP,hbm,hbm,batched,46400.0,1600.0,True,1866.2534448824474,7465.01377952979,3732.506889764895,3526.846914683032,1.8898006186427605,4.0,1.0,4.0,pipeline_slots,0.0005358329024078445,weight_read,23025.04951265816,10162.76,0.44137842111535797,0.49622951535901205,0.7939672245744193,29000.0,3.084394777112987,1.0,16381470720,15136811008.0,1.0,1.0,2415919104.0,3875.0,12.530892266167534,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,4,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00018110184,0.3379819327745498,4NP,hbm,hbm,batched,46400.0,1600.0,True,1866.2534448824474,7465.01377952979,7465.01377952979,3324.238912706271,1.7812365848924985,4.0,1.0,4.0,batch,0.0005358329024078445,weight_read,23025.04951265816,10162.76,0.44137842111535797,0.49622951535901205,0.7939672245744193,29000.0,3.084394777112987,1.0,16381470720,15136811008.0,1.0,1.0,4831838208.0,3875.0,12.530892266167534,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,8,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00018331367999999996,0.32516257075138877,4NP,hbm,hbm,batched,46400.0,1600.0,True,1773.8041740877647,14190.433392702118,14190.433392702118,2981.661788111143,1.680941916626483,4.0,2.0,8.0,batch,0.0005637600895342812,weight_read,23324.307189836123,10162.76,0.4357154069908905,0.5026790342637095,0.8042864548219353,29000.0,1.6436641887083865,1.0,16381470720,15136811008.0,1.0,1.0,9663676416.0,3875.0,6.265446133083767,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,16,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00018773736,0.3029906029832287,4NP,hbm,hbm,batched,46400.0,1600.0,True,1613.9068056737815,25822.508890780504,25822.508890780504,2472.1337470132153,1.5317698260657233,4.0,4.0,16.0,batch,0.0006196144637871548,weight_read,23841.89391223123,10162.76,0.4262564055276817,0.5138339205222248,0.8221342728355596,29000.0,0.9232988945060865,1.0,16381470720,15136811008.0,1.0,1.0,19327352832.0,3875.0,3.1327230665418835,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,32,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00019658472000000002,0.2688068923501719,4NP,hbm,hbm,batched,46400.0,1600.0,True,1367.3844658433875,43756.3029069884,43756.3029069884,1842.4360246136764,1.347416231964638,4.0,8.0,32.0,batch,0.000731323212292902,weight_read,24639.885093297027,10162.76,0.41245159876028203,0.5310320063210566,0.8496512101136906,29000.0,0.5631162474049366,1.0,16381470720,15136811008.0,1.0,1.0,38654705664.0,3875.0,1.5663615332709417,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,64,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00021427943999999998,0.2244373136200712,4NP,hbm,hbm,batched,46400.0,1600.0,True,1047.4047982394914,67033.90708732745,67033.90708732745,1220.6117221739426,1.1653677014136106,4.0,16.0,64.0,batch,0.0009547407093043962,kv_read,25675.65715778395,10162.76,0.39581304336426737,0.553354680124654,0.8853674881994466,29000.0,0.38302492385436165,1.0,16381470720,15136811008.0,1.0,1.0,77309411328.0,3875.0,0.7831807666354709,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x29-hybrid,Qwen3-8B,8192,256,29,array,hybrid,infiniband_ndr,nvlink5,8,8,4,0.00032044775999999996,0.13961370724031721,4NP,hbm,hbm,batched,46400.0,1600.0,True,435.68320540083425,111534.90058261357,111534.90058261357,403.50707593018655,0.9261478774674244,4.0,64.0,256.0,batch,0.0022952456913733613,kv_read,27655.795901755853,10162.76,0.3674730619253222,0.5960300840895658,0.9536481345433053,29000.0,0.2479564311914304,1.0,16381470720,15136811008.0,1.0,1.0,309237645312.0,3875.0,0.19579519165886772,checkpoint-declared,75.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,1,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.625752888888888e-05,0.01743869712192919,4NP,hbm,hbm,batched,92800.0,1600.0,True,376.9915415027279,21865.509407158217,376.9915415027279,10054.528340153178,26.67043483276779,58.0,1.0,58.0,pipeline_slots,0.0026525794080522204,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,2.6525794080522203,1.0299518449786356,16381470720,15136811008.0,1.0,1.0,1207959552.0,7764.0,12.530892266167534,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,2,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.625752888888888e-05,0.01743869712192919,4NP,hbm,hbm,batched,92800.0,1600.0,True,376.9915415027279,21865.509407158217,753.9830830054558,9640.04277195848,25.57097894963971,58.0,1.0,58.0,pipeline_slots,0.0026525794080522204,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,2.6525794080522203,1.0299518449786356,16381470720,15136811008.0,1.0,1.0,2415919104.0,7764.0,12.530892266167534,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,4,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.625752888888888e-05,0.01743869712192919,4NP,hbm,hbm,batched,92800.0,1600.0,True,376.9915415027279,21865.509407158217,1507.9661660109116,8905.78287432752,23.623296265025296,58.0,1.0,58.0,pipeline_slots,0.0026525794080522204,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,2.6525794080522203,1.0299518449786356,16381470720,15136811008.0,1.0,1.0,4831838208.0,7764.0,12.530892266167534,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,8,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.625752888888888e-05,0.01743869712192919,4NP,hbm,hbm,batched,92800.0,1600.0,True,376.9915415027279,21865.509407158217,3015.932332021823,7728.464174080325,20.50036492403478,58.0,1.0,58.0,pipeline_slots,0.0026525794080522204,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,2.6525794080522203,1.0299518449786356,16381470720,15136811008.0,1.0,1.0,9663676416.0,7764.0,12.530892266167534,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,16,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.625752888888888e-05,0.01743869712192919,4NP,hbm,hbm,batched,92800.0,1600.0,True,376.9915415027279,21865.509407158217,6031.864664043646,6112.384991551027,16.2135865626757,58.0,1.0,58.0,pipeline_slots,0.0026525794080522204,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,2.6525794080522203,1.0299518449786356,16381470720,15136811008.0,1.0,1.0,19327352832.0,7764.0,12.530892266167534,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,32,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.625752888888888e-05,0.01743869712192919,4NP,hbm,hbm,batched,92800.0,1600.0,True,376.9915415027279,21865.509407158217,12063.729328087293,4309.914720327516,11.432391037601914,58.0,1.0,58.0,pipeline_slots,0.0026525794080522204,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,2.6525794080522203,1.0299518449786356,16381470720,15136811008.0,1.0,1.0,38654705664.0,7764.0,12.530892266167534,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,64,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.635451463601532e-05,0.01733787559468458,4NP,hbm,hbm,batched,92800.0,1600.0,True,374.02776689228557,23937.777081106276,23937.777081106276,2709.949817680181,7.245317213201997,58.0,1.103448275862069,64.0,batch,0.002673598295412076,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,2.422948455217194,1.0303583542110537,16381470720,15136811008.0,1.0,1.0,77309411328.0,7764.0,11.356121116214329,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-pipeline,Qwen3-8B,8192,256,58,array,pipeline,infiniband_ndr,nvlink5,8,1,36,4.94580585440613e-05,0.014780353466978223,4NP,hbm,hbm,batched,92800.0,1600.0,True,298.8462123682164,76504.6303662634,76504.6303662634,831.6534471948053,2.782881002922342,58.0,4.413793103448276,256.0,batch,0.0033462026909274437,thermal,58000.0,20325.52,0.35044000000000003,0.625,1.0,58000.0,0.758124047163249,1.0407786003029824,16381470720,15136811008.0,1.0,1.0,309237645312.0,7764.0,2.839030279053582,checkpoint-declared,35.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,1,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.00049780608,0.9082164622305111,4NP,hbm,hbm,batched,92800.0,1600.0,True,1824.4382676694331,1824.4382676694331,1824.4382676694331,1824.4382676694331,1.0,1.0,1.0,1.0,batch,0.0005481139141404966,link_latency,23469.044431406328,20325.52,0.8660565648254662,0.25289918568325787,0.40463869709321254,58000.0,12.863709804435349,1.0,16381470720,15136811008.0,1.0,1.0,1207959552.0,7764.0,12.530892266167534,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,2,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.0005304921599999999,0.9083545690262692,4NP,hbm,hbm,batched,92800.0,1600.0,True,1712.2865096182936,3424.5730192365872,3424.5730192365872,1712.2865096182936,1.0,1.0,2.0,2.0,batch,0.0005840144125313012,link_latency,23501.79222160121,20325.52,0.8648497871289237,0.2532520713534613,0.40520331416553806,58000.0,6.862692688865567,1.0,16381470720,15136811008.0,1.0,1.0,2415919104.0,7764.0,6.265446133083767,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,4,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.00059586432,0.9085854213524498,4NP,hbm,hbm,batched,92800.0,1600.0,True,1524.8193101282684,6099.277240513074,6099.277240513074,1524.8193101282684,1.0,1.0,4.0,4.0,batch,0.0006558154093129104,link_latency,23556.531769371133,20325.52,0.8628400903407952,0.2538419371699476,0.4061470994719161,58000.0,3.862184131080677,1.0,16381470720,15136811008.0,1.0,1.0,4831838208.0,7764.0,3.1327230665418835,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,8,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.0007266086399999999,0.9089227197029001,4NP,hbm,hbm,batched,92800.0,1600.0,True,1250.9109714177087,10007.28777134167,10007.28777134167,1250.9109714177087,1.0,1.0,8.0,8.0,batch,0.0007994174028761288,link_latency,23636.511726570126,20325.52,0.8599204584469968,0.25470379015700567,0.4075260642512091,58000.0,2.3619298521882315,1.0,16381470720,15136811008.0,1.0,1.0,9663676416.0,7764.0,1.5663615332709417,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,16,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.00098809728,0.9093298632724937,4NP,hbm,hbm,batched,92800.0,1600.0,True,920.2837429858056,14724.53988777289,14724.53988777289,920.2837429858056,1.0,1.0,16.0,16.0,batch,0.0010866213900025657,link_latency,23733.053334990265,20325.52,0.8564224633512938,0.2557441092132572,0.40919057474121145,58000.0,1.6118027127420094,1.0,16381470720,15136811008.0,1.0,1.0,19327352832.0,7764.0,0.7831807666354709,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,32,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.00151107456,0.9097217620095134,4NP,hbm,hbm,batched,92800.0,1600.0,True,602.0363164670798,19265.162126946554,19265.162126946554,602.0363164670798,1.0,1.0,32.0,32.0,batch,0.0016610293642554392,link_latency,23825.98009900001,20325.52,0.8530822201456079,0.2567454752047415,0.4107927603275864,58000.0,1.236739143018898,1.0,16381470720,15136811008.0,1.0,1.0,38654705664.0,7764.0,0.39159038331773544,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,64,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.0025570291199999997,0.9100248716137516,4NP,hbm,hbm,batched,92800.0,1600.0,True,355.89147753379973,22777.054562163183,22777.054562163183,355.89147753379973,1.0,1.0,64.0,64.0,batch,0.002809845312761186,link_latency,23897.85324377287,20325.52,0.8505165628337883,0.25751997029927665,0.4120319524788426,58000.0,1.0492073581573422,1.0,16381470720,15136811008.0,1.0,1.0,77309411328.0,7764.0,0.19579519165886772,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-tensor,Qwen3-8B,8192,256,58,array,tensor,infiniband_ndr,nvlink5,8,58,1,0.00883275648,0.9103362108237935,4NP,hbm,hbm,batched,92800.0,1600.0,True,103.0636600120321,26384.296963080218,26384.296963080218,103.0636600120321,1.0,1.0,256.0,256.0,batch,0.00970274100379567,link_latency,23971.67778711937,20325.52,0.8478972636167107,0.2583154933956829,0.41330478943309257,58000.0,0.9085585195111756,1.0,16381470720,15136811008.0,1.0,1.0,309237645312.0,7764.0,0.04894879791471693,checkpoint-declared,144.0,
gpu,Qwen3-8B/b200_sxm-x58-hybrid,Qwen3-8B,8192,1,58,array,hybrid,infiniband_ndr,nvlink5,8,8,8,0.00018987719999999999,0.34864913573016154,4NP,hbm,hbm,batched,92800.0,1600.0,True,1836.1822047626656,14689.457638101325,1836.1822047626656,4163.456743166806,2.2674529425062966,8.0,1.0,8.0,pipeline_slots,0.0005446082624078444,weight_read,45635.59477083157,20325.52,0.4453874240506503,0.491762874685685,0.786820599497096,58000.0,3.1066902465113864,1.0,16381470720,15136811008.0,1.0,1.0,1207959552.0,7764.0,12.530892266167534,checkpoint-declared,79.0,
gpu,Qwen3-8B/b200_sxm-x58-hybrid,Qwen3-8B,8192,2,58,array,hybrid,infiniband_ndr,nvlink5,8,8,8,0.00018987719999999999,0.34864913573016154,4NP,hbm,hbm,batched,92800.0,1600.0,True,1836.1822047626656,14689.457638101325,3672.364409525331,4060.639106924544,2.211457608287517,8.0,1.0,8.0,pipeline_slots,0.0005446082624078444,weight_read,45635.59477083157,20325.52,0.4453874240506503,0.491762874685685,0.786820599497096,58000.0,3.1066902465113864,1.0,16381470720,15136811008.0,1.0,1.0,2415919104.0,7764.0,12.530892266167534,checkpoint-declared,79.0,
gpu,Qwen3-8B/b200_sxm-x58-hybrid,Qwen3-8B,8192,4,58,array,hybrid,infiniband_ndr,nvlink5,8,8,8,0.00018987719999999999,0.34864913573016154,4NP,hbm,hbm,batched,92800.0,1600.0,True,1836.1822047626656,14689.457638101325,7344.728819050662,3869.521449932545,2.1073733531976457,8.0,1.0,8.0,pipeline_slots,0.0005446082624078444,weight_read,45635.59477083157,20325.52,0.4453874240506503,0.491762874685685,0.786820599497096,58000.0,3.1066902465113864,1.0,16381470720,15136811008.0,1.0,1.0,4831838208.0,7764.0,12.530892266167534,checkpoint-declared,79.0,
gpu,Qwen3-8B/b200_sxm-x58-hybrid,Qwen3-8B,8192,8,58,array,hybrid,infiniband_ndr,nvlink5,8,8,8,0.00018987719999999999,0.34864913573016154,4NP,hbm,hbm,batched,92800.0,1600.0,True,1836.1822047626656,14689.457638101325,14689.457638101325,3536.6136055374445,1.9260689905196893,8.0,1.0,8.0,batch,0.0005446082624078444,weight_read,45635.59477083157,20325.52,0.4453874240506503,0.491762874685685,0.786820599497096,58000.0,3.1066902465113864,1.0,16381470720,15136811008.0,1.0,1.0,9663676416.0,7764.0,12.530892266167534,checkpoint-declared,79.0,
gpu,Qwen3-8B/b200_sxm-x58-hybrid,Qwen3-8B,8192,16,58,array,hybrid,infiniband_ndr,nvlink5,8,8,8,0.00019274439999999998,0.3362656846445343,4NP,hbm,hbm,batched,92800.0,1600.0,True,1744.619738080766,27913.915809292255,27913.915809292255,3017.4167406228225,1.729555544259888,8.0,2.0,16.0,batch,0.0005731908095342813,weight_read,46215.519974634655,20325.52,0.4397985787275712,0.4980120686921838,0.7968193099074941,58000.0,1.6556444567067865,1.0,16381470720,15136811008.0,1.0,1.0,19327352832.0,7764.0,6.265446133083767,checkpoint-declared,79.0,
