model,architecture,architecture_kind,model_deployment_policy,context_tokens,batch_size,feasible,stages,resident_users_required,max_batch_per_stage,official_packed_weight_bytes_per_step,deployed_weight_bytes_per_step,kv_read_bytes_per_user_token,kv_write_bytes_per_user_token,tensor_operations_per_user_token,step_interval_s,per_user_token_latency_s,aggregate_tokens_s,per_user_tokens_s,deployed_weight_read_bytes_s,kv_read_bytes_s,kv_write_bytes_s,hbm_total_bytes_s,rom_array_bytes_s,sram_weight_bytes_s,sram_kv_bytes_s,tensor_operations_s,partial_tco_per_million_tokens,power_w,binding_constraint
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-aggressive,rom,official_packed,200000,8,True,1,8,980,33202065409.85159,33202065409.85159,99101828.0,28577.84375,49965039616.0,0.00010935326589830027,0.00010935326589830025,73157.39437942428,9144.674297428035,303622074174994.2,7250031514717.872,2090680585.7323153,7252122195303.6045,303622074174994.2,0.0,0.0,3655312108371270.0,0.036179093031461974,15000.0,compute_C5
DeepSeek-V4-Flash-0731,N7-SRAM-rich-Graphcore-style-derived-control,sram,official_packed,200000,8,True,5,40,16,33202065409.85159,33202065409.85159,99101828.0,28577.84375,49965039616.0,9.044205168342887e-05,0.00045386561841714434,88454.42856606259,2203.295335494895,367108715380181.9,8765995565592.222,2527836838.5564733,0.0,0.0,367108715380181.9,8768523402430.778,4419629027513959.5,0.08564018669406791,75000.0,compute_C5
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x1,gpu,a100_packed_hbm_bf16_execute,200000,32,False,1,32,0,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.07952060775825107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x2,gpu,a100_packed_hbm_bf16_execute,200000,32,False,1,32,0,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.04022788486736083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x4,gpu,a100_packed_hbm_bf16_execute,200000,32,True,1,32,171,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.020448909398386297,0.020448909398386297,1564.8756310947929,48.90236347171228,4207457218361.138,155082035634.1476,44720771.27360963,4362583974766.5596,0.0,0.0,0.0,78189072901764.33,0.4600489187393083,1600.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x8,gpu,a100_packed_hbm_bf16_execute,200000,32,True,1,32,580,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.010610010013399278,0.010610010013399278,3016.0197737407893,94.25061792939967,8109126320069.152,298893072861.85864,86191341.84087463,8408105584272.852,0.0,0.0,0.0,150695547477597.9,0.4773969642471749,3200.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x16,gpu,a100_packed_hbm_bf16_execute,200000,32,True,1,32,1397,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.006179333374962732,0.006179333374962732,5178.552128237133,161.8297540074104,13923494046212.104,513203982301.5903,147991853.57199076,14436846020367.266,0.0,0.0,0.0,258746562240889.47,0.5560777021987611,6400.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x32,gpu,a100_packed_hbm_bf16_execute,200000,32,True,1,32,3031,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.004502418071881688,0.004502418071881688,7107.292012673157,222.10287539603615,19109267527414.59,704345630585.709,203111080.6237965,19813816269080.92,0.0,0.0,0.0,355116126975694.7,0.8103444639820052,12800.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x64,gpu,a100_packed_hbm_bf16_execute,200000,32,True,1,32,6299,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.0037011962759758398,0.0037011962759758398,8645.853290113082,270.1829153160338,23245973744845.24,856819865670.0208,247079844.41027507,24103040690359.668,0.0,0.0,0.0,431990402154624.06,1.332281393893023,25600.0,collective_floor_C6
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x1,gpu,a100_bf16_expanded,200000,32,False,1,32,0,86037911455.85335,308287406367.21265,317456384.0,50912.0,49965039616.0,0.28730566799611273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x2,gpu,a100_bf16_expanded,200000,32,False,1,32,0,86037911455.85335,308287406367.21265,317456384.0,50912.0,49965039616.0,0.14412041498629166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x4,gpu,a100_bf16_expanded,200000,32,False,1,32,0,86037911455.85335,308287406367.21265,317456384.0,50912.0,49965039616.0,0.07239517445785171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1600.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x8,gpu,a100_bf16_expanded,200000,32,False,1,32,0,86037911455.85335,308287406367.21265,317456384.0,50912.0,49965039616.0,0.036583142858878336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3200.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x16,gpu,a100_bf16_expanded,200000,32,True,1,32,393,86037911455.85335,308287406367.21265,317456384.0,50912.0,49965039616.0,0.019167795647675318,0.019167795647675318,1669.466880187706,52.17084000586581,16083612953407.188,529982918992.1504,84995897.80411649,16613680868297.143,0.0,0.0,0.0,83414978806178.66,1.7249083538948873,6400.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x32,gpu,a100_bf16_expanded,200000,32,True,1,32,1227,86037911455.85335,308287406367.21265,317456384.0,50912.0,49965039616.0,0.011079139694521224,0.011079139694521224,2888.3109052072346,90.25971578772608,27825933679639.83,916912735834.8555,147049684.80591074,28742993465159.49,0.0,0.0,0.0,144314568802004.28,1.9940217398306666,12800.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x64,gpu,a100_bf16_expanded,200000,32,True,1,32,2894,86037911455.85335,308287406367.21265,317456384.0,50912.0,49965039616.0,0.007359689386215888,0.007359689386215888,4348.009585830273,135.87529955719603,41888643689856.04,1380303400715.016,221365864.03379086,43269168456435.086,0.0,0.0,0.0,217248471206757.34,2.6491913702961356,25600.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-conservative,rom,official_packed,200000,32,True,3,96,326,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.001754342325689163,0.005263854657067489,18240.453719560894,189.97485020931472,49042829438692.84,1807662307157.884,521272836.32671756,1808183579994.2107,49042829438692.84,0.0,0.0,911384992711674.6,0.31122414908082024,45000.0,compute_C5
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-central,rom,official_packed,200000,32,True,1,32,653,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.0011278736001878718,0.0011278736001878718,28371.973592315404,886.6241747598564,76283292242607.56,2811714446966.183,810809828.2003158,2812525256794.3833,76283292242607.56,0.0,0.0,1417606784524145.0,0.09328812352727643,15000.0,compute_C5
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-aggressive,rom,official_packed,200000,32,True,1,32,980,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.00038858663582164453,0.00038858663582164453,82349.71831272016,2573.428697272505,221412430393883.8,8161007620075.644,2353377382.7974305,8163360997458.441,221412430393883.8,0.0,0.0,4114606937861503.5,0.032140585680469916,15000.0,compute_C5
DeepSeek-V4-Flash-0731,N7-SRAM-rich-Graphcore-style-derived-control,sram,official_packed,200000,32,False,5,160,16,86037911455.85335,86037911455.85335,99101828.0,28577.84375,49965039616.0,0.0003156570956226044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75000.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x1,gpu,a100_packed_hbm_bf16_execute,200000,64,False,1,64,0,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.11549042463714554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x2,gpu,a100_packed_hbm_bf16_execute,200000,64,False,1,64,0,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.058478021353866885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x4,gpu,a100_packed_hbm_bf16_execute,200000,64,True,1,64,171,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.029706591665168737,0.029706591665168737,2154.404003036155,33.66256254743992,4129764212401.0186,213505374951.40048,61568220.97314176,4343331155573.392,0.0,0.0,0.0,107644881360570.45,0.33416171759432556,1600.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x8,gpu,a100_packed_hbm_bf16_execute,200000,64,True,1,64,580,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.015371465056147511,0.015371465056147511,4163.558890855656,65.05560766961962,7981101260231.556,412616297069.44794,118985535.42679623,8393836542836.431,0.0,0.0,0.0,208032384925151.84,0.3458192190473382,3200.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x16,gpu,a100_packed_hbm_bf16_execute,200000,64,True,1,64,1397,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.00899038719619229,0.00899038719619229,7118.714534019847,111.2299145940601,13645821526261.244,705477623331.535,203437511.65407324,14351502587104.434,0.0,0.0,0.0,355686853707296.6,0.4045221021892125,6400.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x32,gpu,a100_packed_hbm_bf16_execute,200000,64,True,1,64,3031,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.006729302881866018,0.006729302881866019,9510.643394052871,148.60380303207612,18230895723511.414,942522145806.7639,271793680.87721264,19173689662999.055,0.0,0.0,0.0,475199673957500.44,0.6055694128932031,12800.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x64,gpu,a100_packed_hbm_bf16_execute,200000,64,True,1,64,6299,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.0053154123588300475,0.0053154123588300475,12040.458139373173,188.13215842770583,23080282553699.57,1193231411569.3604,344090331.3854223,24273858055600.316,0.0,0.0,0.0,601601967928570.2,0.9566670420188927,25600.0,collective_floor_C6
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x1,gpu,a100_bf16_expanded,200000,64,False,1,64,0,122681219131.22423,446238682321.55005,317456384.0,50912.0,49965039616.0,0.42140717908432684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x2,gpu,a100_bf16_expanded,200000,64,False,1,64,0,122681219131.22423,446238682321.55005,317456384.0,50912.0,49965039616.0,0.21143639857745755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x4,gpu,a100_bf16_expanded,200000,64,False,1,64,0,122681219131.22423,446238682321.55005,317456384.0,50912.0,49965039616.0,0.10618578027696407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1600.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x8,gpu,a100_bf16_expanded,200000,64,False,1,64,0,122681219131.22423,446238682321.55005,317456384.0,50912.0,49965039616.0,0.05361105936213843,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3200.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x16,gpu,a100_bf16_expanded,200000,64,True,1,64,393,122681219131.22423,446238682321.55005,317456384.0,50912.0,49965039616.0,0.02811022984616599,0.02811022984616599,2276.75121655859,35.57423775872797,15874600982048.3,722769208476.2909,115913957.93743093,16597486104482.53,0.0,0.0,0.0,113757964731126.14,1.2648186359769988,6400.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x32,gpu,a100_bf16_expanded,200000,64,True,1,64,1227,122681219131.22423,446238682321.55005,317456384.0,50912.0,49965039616.0,0.01630520554433428,0.01630520554433428,3925.12684528768,61.33010695762,27367866115408.08,1246056575046.3545,199836057.94728637,28614122526512.38,0.0,0.0,0.0,196119118322624.03,1.46730410592657,12800.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x64,gpu,a100_bf16_expanded,200000,64,True,1,64,2894,122681219131.22423,446238682321.55005,317456384.0,50912.0,49965039616.0,0.010299773145426579,0.010299773145426579,6213.729088627355,97.08951700980242,43325098137689.95,1972587967631.2556,316353375.3601959,45298002458696.57,0.0,0.0,0.0,310469220076357.4,1.85375147652132,25600.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-conservative,rom,official_packed,200000,64,True,3,192,326,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.0033107959318661316,0.009933215475598394,19330.699117999207,100.67233540403575,37054902100859.75,1915707619111.7092,552429698.9724442,1916260048810.6816,37054902100859.75,0.0,0.0,965859147235806.6,0.29367120418487985,45000.0,compute_C5
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-central,rom,official_packed,200000,64,True,1,64,653,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.0021822707693993125,0.0021822707693993125,29327.249806684857,458.2382782294509,56217230625782.16,2906384066055.1157,838109562.5926576,2907222175617.7085,56217230625782.16,0.0,0.0,1465337198419337.2,0.0902494504134936,15000.0,compute_C5
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-aggressive,rom,official_packed,200000,64,True,1,64,980,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.0007608977957194369,0.0007608977957194369,84111.16494231307,1314.2369522236418,161232191526100.88,8335570200992.74,2403715729.3519006,8337973916722.092,161232191526100.88,0.0,0.0,4202617688490583.0,0.031467501121971234,15000.0,compute_C5
DeepSeek-V4-Flash-0731,N7-SRAM-rich-Graphcore-style-derived-control,sram,official_packed,200000,64,False,5,320,16,122681219131.22423,122681219131.22423,99101828.0,28577.84375,49965039616.0,0.000615935403366421,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75000.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x1,gpu,a100_packed_hbm_bf16_execute,1000000,1,False,1,1,0,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.008850315101321535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x2,gpu,a100_packed_hbm_bf16_execute,1000000,1,False,1,1,0,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.0046609232799909505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x4,gpu,a100_packed_hbm_bf16_execute,1000000,1,True,1,1,34,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.0026957492299409078,0.0026957492299409078,370.95438585061584,370.95438585061584,4161207554252.3276,169740131210.2129,10601076.47721611,4330958286539.0176,0.0,0.0,0.0,50138877205192.72,1.9407220119418278,1600.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x8,gpu,a100_packed_hbm_bf16_execute,1000000,1,True,1,1,116,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.0018414735152329485,0.0018414735152329487,543.0433789722459,543.0433789722459,6091628235327.058,248484066816.5222,15519008.83374088,6340127821152.413,0.0,0.0,0.0,73398742093177.4,2.65142480296568,3200.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x16,gpu,a100_packed_hbm_bf16_execute,1000000,1,True,1,1,280,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.0016341462615422821,0.0016341462615422821,611.9403284356049,611.9403284356049,6864484730646.465,280009714410.8423,17487935.0903564,7144511932992.397,0.0,0.0,0.0,82710980526575.6,4.705814005670064,6400.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x32,gpu,a100_packed_hbm_bf16_execute,1000000,1,True,1,1,608,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.001643228796160706,0.001643228796160706,608.5579819051571,608.5579819051571,6826543014709.275,278462031014.2432,17391274.91970091,7105022436998.438,0.0,0.0,0.0,82253816347301.48,9.46393755011302,12800.0,collective_floor_C6
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x64,gpu,a100_packed_hbm_bf16_execute,1000000,1,True,1,1,1264,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.001855149211196093,0.001855149211196093,539.0401990119478,539.0401990119478,6046722275653.266,246652304428.37582,15404606.58233235,6293389984688.224,0.0,0.0,0.0,72857664925429.61,21.36892479236251,25600.0,collective_floor_C6
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x1,gpu,a100_bf16_expanded,1000000,1,False,1,1,0,11217572060.0,26610834524.0,1520656384.0,50912.0,135161839616.0,0.02241806561366634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x2,gpu,a100_bf16_expanded,1000000,1,False,1,1,0,11217572060.0,26610834524.0,1520656384.0,50912.0,135161839616.0,0.01151426014493434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x4,gpu,a100_bf16_expanded,1000000,1,False,1,1,0,11217572060.0,26610834524.0,1520656384.0,50912.0,135161839616.0,0.006561426582711567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1600.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x8,gpu,a100_bf16_expanded,1000000,1,False,1,1,0,11217572060.0,26610834524.0,1520656384.0,50912.0,135161839616.0,0.004428202554627736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3200.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x16,gpu,a100_bf16_expanded,1000000,1,True,1,1,78,11217572060.0,26610834524.0,1520656384.0,50912.0,135161839616.0,0.0036388525557612,0.0036388525557612,274.8119042132536,274.8119042132536,7312974108244.23,417894476541.0806,13991223.667305168,7730882576008.979,0.0,0.0,0.0,37144082521839.34,10.478721350993524,6400.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x32,gpu,a100_bf16_expanded,1000000,1,True,1,1,246,11217572060.0,26610834524.0,1520656384.0,50912.0,135161839616.0,0.0033705886417001382,0.0033705886417001382,296.68408290119794,296.68408290119794,7895011035988.477,451154544694.8919,15104780.02866579,8346180685463.397,0.0,0.0,0.0,40100366429711.766,19.412415657941466,12800.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x64,gpu,a100_bf16_expanded,1000000,1,True,1,1,580,11217572060.0,26610834524.0,1520656384.0,50912.0,135161839616.0,0.003447113523168149,0.003447113523168149,290.0977856629819,290.0977856629819,7719744170056.431,441139049752.67706,14769458.463673733,8160897989267.571,0.0,0.0,0.0,39210150378736.7,39.706299192949295,25600.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-conservative,rom,official_packed,1000000,1,True,3,3,65,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.00030172081659719086,0.0009059901297915726,3314.3221978450338,1103.7647840932382,37178648084384.24,1516557038259.919,94716181.90717196,1516651754441.8262,37178648084384.24,0.0,0.0,447969885340879.06,1.7128297578942424,45000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-central,rom,official_packed,1000000,1,True,1,1,131,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,0.00014480236369473912,0.00014480236369473912,6905.964616075748,6905.964616075748,77468155724639.95,3160009383304.1787,197357577.74124148,3160206740881.92,77468155724639.95,0.0,0.0,933422881831801.4,0.3832582882094966,15000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N7-HBM2e-aggressive,rom,official_packed,1000000,1,True,1,1,196,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,5.2777473874378586e-05,5.2777473874378586e-05,18947.477523843012,18947.477523843012,212544694478939.34,8669926663961.38,541478052.1330225,8670468142013.513,212544694478939.34,0.0,0.0,2560975918205434.0,0.13968973832331613,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,N7-SRAM-rich-Graphcore-style-derived-control,sram,official_packed,1000000,1,True,5,5,3,11217572060.0,11217572060.0,457576828.0,28577.84375,135161839616.0,3.361087267355288e-05,0.0001697097233677644,29752.277178654218,5892.414295160801,333748313200647.2,13613952617185.387,850255928.4182711,0.0,0.0,333748313200647.2,13614802873113.805,4021372516232038.5,0.25461089014556376,75000.0,compute_C5
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x1,gpu,a100_packed_hbm_bf16_execute,1000000,8,False,1,8,0,33202065409.85159,33202065409.85159,457576828.0,28577.84375,135161839616.0,0.031389535974043974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x2,gpu,a100_packed_hbm_bf16_execute,1000000,8,False,1,8,0,33202065409.85159,33202065409.85159,457576828.0,28577.84375,135161839616.0,0.015963427939963724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x4,gpu,a100_packed_hbm_bf16_execute,1000000,8,True,1,8,34,33202065409.85159,33202065409.85159,457576828.0,28577.84375,135161839616.0,0.008217237738278139,0.008217237738278139,973.563167429587,121.69539592869837,4040538495702.43,445479946010.06335,27822336.079557825,4486046264048.573,0.0,0.0,0.0,131588588692162.8,0.7394685482477648,1600.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x8,gpu,a100_packed_hbm_bf16_execute,1000000,8,True,1,8,116,33202065409.85159,33202065409.85159,457576828.0,28577.84375,135161839616.0,0.0044026586768494596,0.0044026586768494596,1817.0838548231034,227.13548185288792,7541367125377.743,831455466499.9681,51928338.48378233,8372874520216.195,0.0,0.0,0.0,245600396554423.3,0.7923897844733617,3200.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x16,gpu,a100_packed_hbm_bf16_execute,1000000,8,True,1,8,280,33202065409.85159,33202065409.85159,457576828.0,28577.84375,135161839616.0,0.0028368168597236528,0.0028368168597236528,2820.0622019636885,352.50777524546106,11703986211181.06,1290395117137.24,80591296.97299923,12994461919615.273,0.0,0.0,0.0,381164795048959.9,1.0211396635795509,6400.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x32,gpu,a100_packed_hbm_bf16_execute,1000000,8,True,1,8,608,33202065409.85159,33202065409.85159,457576828.0,28577.84375,135161839616.0,0.0023600278150288697,0.0023600278150288697,3389.7905563041586,423.7238195380198,14068505972013.484,1551089610338.0122,96872904.86328582,15619692455256.36,0.0,0.0,0.0,458170327503014.1,1.6990296718073818,12800.0,collective_floor_C6
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-packed-HBM-BF16-execute-x64,gpu,a100_packed_hbm_bf16_execute,1000000,8,True,1,8,1264,33202065409.85159,33202065409.85159,457576828.0,28577.84375,135161839616.0,0.0023168898834136876,0.0023168898834136876,3452.90471388863,431.61308923607874,14330446020564.396,1579969186367.4067,98676571.39714772,15910513883503.201,0.0,0.0,0.0,466700953147945.4,3.335947680923453,25600.0,collective_floor_C6
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x1,gpu,a100_bf16_expanded,1000000,8,False,1,8,0,33202065409.85159,109375985958.73538,1520656384.0,50912.0,135161839616.0,0.10622856093133243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,400.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x2,gpu,a100_bf16_expanded,1000000,8,False,1,8,0,33202065409.85159,109375985958.73538,1520656384.0,50912.0,135161839616.0,0.053382940418609505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,800.0,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-A100-SXM-80GB-BF16-resident-x4,gpu,a100_bf16_expanded,1000000,8,False,1,8,0,33202065409.85159,109375985958.73538,1520656384.0,50912.0,135161839616.0,0.026927041865728106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1600.0,capacity_C7_C8_C9
